action,cash,cost,date,expiry,lot_inferred,lot_size,open_interest,premium,qty,shares,spin_off_symbol,strike,ticker,volume
CALL_EXPIRED,1211955.1085557095,0.0,2021-08-26,2021-08-26,,,,49.1,1000,1000,,1480.0,ADANIENT,
SELL_PUT,2472915.234272427,81.1259,2021-08-27,2021-09-30,True,250,166750,16.85,1000,0,,2120.0,RELIANCE,1475
SELL_PUT,2086224.9130742247,66.41156000000001,2021-08-27,2021-09-30,True,550,364650,11.4,1100,0,,1480.0,HDFCBANK,826
SELL_PUT,2270325.1981370756,71.48134999999999,2021-08-27,2021-09-30,True,1375,662750,5.1,2750,0,,660.0,ICICIBANK,667
SELL_PUT,2652344.840639045,64.36316000000001,2021-08-27,2021-09-30,True,300,17400,19.9,600,0,,3480.0,TCS,368
SELL_PUT,2318977.9588876725,76.24387999999999,2021-08-27,2021-09-30,True,600,210000,12.85,1200,0,,1640.0,INFY,889
SELL_CALL,193865.93413698024,112.7054,2021-08-27,2021-09-30,True,1500,511500,5.8,4500,4500,,435.0,SBIN,691
SELL_CALL,432416.48777139455,79.72616000000001,2021-08-27,2021-09-30,True,1200,283200,6.85,2400,2400,,790.0,AXISBANK,879
SELL_CALL,738181.5743177736,73.85408,2021-08-27,2021-09-30,True,400,896800,18.4,800,800,,1800.0,KOTAKBANK,3257
SELL_PUT,2203390.807267061,57.168155,2021-08-27,2021-09-30,True,575,69575,8.55,1150,0,,1520.0,LT,722
SELL_CALL,556989.4184625372,93.65528,2021-08-27,2021-09-30,True,2850,5987850,3.6,5700,5700,,320.0,TATAMOTORS,1778
SELL_PUT,2261293.0241080225,116.1194,2021-08-27,2021-09-30,True,125,58875,108.4,250,0,,6600.0,BAJFINANCE,788
SELL_CALL,1265212.6619241862,205.05409999999998,2021-08-27,2021-09-30,True,1000,166000,53.15,1000,1000,,1560.0,ADANIENT,756
PUT_EXPIRED,2487627.602393693,0.0,2021-09-30,2021-09-30,,,,16.85,1000,0,,2120.0,RELIANCE,
PUT_EXPIRED,2098636.704824918,0.0,2021-09-30,2021-09-30,,,,11.4,1100,0,,1480.0,HDFCBANK,
PUT_EXPIRED,2283832.2765872623,0.0,2021-09-30,2021-09-30,,,,5.1,2750,0,,660.0,ICICIBANK,
PUT_EXPIRED,2668124.70771221,0.0,2021-09-30,2021-09-30,,,,19.9,600,0,,3480.0,TCS,
PUT_EXPIRED,2332774.4921951704,0.0,2021-09-30,2021-09-30,,,,12.85,1200,0,,1640.0,INFY,
CALLED_AWAY,2150461.192988665,2058.127625,2021-09-30,2021-09-30,,,,5.8,4500,0,,435.0,SBIN,
CALL_EXPIRED,434989.10751251155,0.0,2021-09-30,2021-09-30,,,,6.85,2400,2400,,790.0,AXISBANK,
CALLED_AWAY,2181053.049634667,1520.2640000000001,2021-09-30,2021-09-30,,,,18.4,800,0,,1800.0,KOTAKBANK,
PUT_EXPIRED,2216499.6660836735,0.0,2021-09-30,2021-09-30,,,,8.55,1150,0,,1520.0,LT,
CALLED_AWAY,2382383.798311167,1919.3744000000002,2021-09-30,2021-09-30,,,,3.6,5700,0,,320.0,TATAMOTORS,
PUT_EXPIRED,2274746.3665192993,0.0,2021-09-30,2021-09-30,,,,108.4,250,0,,6600.0,BAJFINANCE,
CALL_EXPIRED,1272739.9213206826,0.0,2021-09-30,2021-09-30,,,,53.15,1000,1000,,1560.0,ADANIENT,
SELL_PUT,2515851.084570501,118.1678,2021-10-01,2021-10-28,True,250,906750,27.7,1000,0,,2400.0,RELIANCE,5846
SELL_PUT,2121517.809687988,100.21016,2021-10-01,2021-10-28,True,550,344300,20.4,1100,0,,1520.0,HDFCBANK,868
SELL_PUT,2319751.648659398,144.71165,2021-10-01,2021-10-28,True,1375,644875,12.9,2750,0,,670.0,ICICIBANK,865
SELL_PUT,2710436.643422056,166.27105999999998,2021-10-01,2021-10-28,True,300,307500,69.65,600,0,,3600.0,TCS,942
SELL_PUT,2374252.4893414904,163.71056,2021-10-01,2021-10-28,True,600,1693200,34.2,1200,0,,1600.0,INFY,1259
SELL_PUT,2189784.3854892375,156.48995000000002,2021-10-01,2021-10-28,True,1500,1276500,8.65,4500,0,,430.0,SBIN,1610
SELL_CALL,471791.93532389373,149.37176000000002,2021-10-01,2021-10-28,True,1200,824400,15.35,2400,2400,,810.0,AXISBANK,1154
SELL_PUT,2204951.998681914,103.62415999999999,2021-10-01,2021-10-28,True,400,324400,29.3,800,0,,1900.0,KOTAKBANK,1733
SELL_PUT,2243923.2152223857,115.667045,2021-10-01,2021-10-28,True,575,32775,23.45,1150,0,,1620.0,LT,138
SELL_PUT,2439780.104068668,218.198,2021-10-01,2021-10-28,True,2850,168150,10.0,5700,0,,315.0,TATAMOTORS,220
SELL_PUT,2332351.5978285205,219.00882500000003,2021-10-01,2021-10-28,True,125,30625,228.95,250,0,,7300.0,BAJFINANCE,603
SELL_CALL,1320880.7354114994,187.472,2021-10-01,2021-10-28,True,1000,218000,48.0,1000,1000,,1560.0,ADANIENT,447
PUT_EXPIRED,2527557.466565779,0.0,2021-10-28,2021-10-28,,,,27.7,1000,0,,2400.0,RELIANCE,
PUT_EXPIRED,2131389.3390651867,0.0,2021-10-28,2021-10-28,,,,20.4,1100,0,,1520.0,HDFCBANK,
PUT_EXPIRED,2330545.570088186,0.0,2021-10-28,2021-10-28,,,,12.9,2750,0,,670.0,ICICIBANK,
ASSIGNED,560779.8458375097,2268.596,2021-10-28,2021-10-28,,,,69.65,600,600,,3600.0,TCS,
PUT_EXPIRED,2385300.0059309783,0.0,2021-10-28,2021-10-28,,,,34.2,1200,0,,1600.0,INFY,
PUT_EXPIRED,2199973.562686986,0.0,2021-10-28,2021-10-28,,,,8.65,4500,0,,430.0,SBIN,
CALL_EXPIRED,473987.2069959993,0.0,2021-10-28,2021-10-28,,,,15.35,2400,2400,,810.0,AXISBANK,
PUT_EXPIRED,2215211.751548898,0.0,2021-10-28,2021-10-28,,,,29.3,800,0,,1900.0,KOTAKBANK,
PUT_EXPIRED,2254364.3031256287,0.0,2021-10-28,2021-10-28,,,,23.45,1150,0,,1620.0,LT,
PUT_EXPIRED,2451132.523954675,0.0,2021-10-28,2021-10-28,,,,10.0,5700,0,,315.0,TATAMOTORS,
PUT_EXPIRED,2343204.1474563302,0.0,2021-10-28,2021-10-28,,,,228.95,250,0,,7300.0,BAJFINANCE,
CALL_EXPIRED,1327026.8600981964,0.0,2021-10-28,2021-10-28,,,,48.0,1000,1000,,1560.0,ADANIENT,
SELL_PUT,2567152.328512314,157.08739999999997,2021-10-29,2021-11-25,True,250,49000,39.1,1000,0,,2460.0,RELIANCE,2046
SELL_PUT,2148907.293488358,81.8087,2021-10-29,2021-11-25,True,550,145200,15.5,1100,0,,1520.0,HDFCBANK,653
SELL_PUT,2356884.850974121,111.8519,2021-10-29,2021-11-25,True,1375,1299375,9.4,2750,0,,760.0,ICICIBANK,2258
SELL_CALL,582845.7151526662,98.77627999999999,2021-10-29,2021-11-25,True,150,1454250,36.7,600,600,,3600.0,TCS,13774
SELL_PUT,2418121.253124889,134.00876,2021-10-29,2021-11-25,True,300,122700,26.95,1200,0,,1620.0,INFY,1538
SELL_PUT,2263526.566035298,239.45014999999998,2021-10-29,2021-11-25,True,1500,361500,14.05,4500,0,,475.0,SBIN,685
SELL_CALL,501113.2779209785,116.18768,2021-10-29,2021-11-25,True,1200,6712800,11.3,2400,2400,,800.0,AXISBANK,10434
SELL_PUT,2249643.4595324323,139.676,2021-10-29,2021-11-25,True,400,331200,42.5,800,0,,2000.0,KOTAKBANK,3761
SELL_PUT,2290794.2990515935,146.48693000000003,2021-10-29,2021-11-25,True,575,36225,31.3,1150,0,,1720.0,LT,432
SELL_PUT,2497611.5226333933,180.73788499999998,2021-10-29,2021-11-25,True,2850,125400,16.15,2850,0,,455.0,TATAMOTORS,159
SELL_PUT,2389503.3281015074,180.21725,2021-10-29,2021-11-25,True,125,31375,183.5,250,0,,7100.0,BAJFINANCE,536
SELL_CALL,1376277.921372428,191.22740000000002,2021-10-29,2021-11-25,True,500,124000,49.1,1000,1000,,1480.0,ADANIENT,770
PUT_EXPIRED,2578432.3459480093,0.0,2021-11-25,2021-11-25,,,,39.1,1000,0,,2460.0,RELIANCE,
PUT_EXPIRED,2158349.5503692687,0.0,2021-11-25,2021-11-25,,,,15.5,1100,0,,1520.0,HDFCBANK,
ASSIGNED,275045.1157003222,2195.8415,2021-11-25,2021-11-25,,,,9.4,2750,2750,,760.0,ICICIBANK,
CALL_EXPIRED,585406.7278967182,0.0,2021-11-25,2021-11-25,,,,36.7,600,600,,3600.0,TCS,
PUT_EXPIRED,2428746.430911936,0.0,2021-11-25,2021-11-25,,,,26.95,1200,0,,1620.0,INFY,
PUT_EXPIRED,2273472.457772013,0.0,2021-11-25,2021-11-25,,,,14.05,4500,0,,475.0,SBIN,
CALL_EXPIRED,503315.1599244057,0.0,2021-11-25,2021-11-25,,,,11.3,2400,2400,,800.0,AXISBANK,
PUT_EXPIRED,2259528.349169008,0.0,2021-11-25,2021-11-25,,,,42.5,800,0,,2000.0,KOTAKBANK,
PUT_EXPIRED,2300860.0046771998,0.0,2021-11-25,2021-11-25,,,,31.3,1150,0,,1720.0,LT,
PUT_EXPIRED,2508585.979119668,0.0,2021-11-25,2021-11-25,,,,16.15,2850,0,,455.0,TATAMOTORS,
PUT_EXPIRED,2400002.7592822257,0.0,2021-11-25,2021-11-25,,,,183.5,250,0,,7100.0,BAJFINANCE,
CALLED_AWAY,2860763.421809271,1561.838,2021-11-25,2021-11-25,,,,49.1,1000,0,,1480.0,ADANIENT,
SELL_PUT,2627408.238783274,189.17899999999997,2021-11-26,2021-12-30,True,250,211500,48.5,1000,0,,2360.0,RELIANCE,3767
SELL_PUT,2181574.9307351974,101.33677999999999,2021-11-26,2021-12-30,True,550,344850,20.7,1100,0,,1440.0,HDFCBANK,1842
SELL_CALL,290576.91485199094,76.645025,2021-11-26,2021-12-30,True,1375,790625,5.65,2750,2750,,790.0,ICICIBANK,1010
SELL_CALL,600811.7890438343,75.93662,2021-11-26,2021-12-30,True,150,21150,25.55,600,600,,3620.0,TCS,692
SELL_PUT,2455240.597564989,112.29572000000002,2021-11-26,2021-12-30,True,300,191400,21.65,1200,0,,1640.0,INFY,1580
SELL_PUT,2343322.9109686604,260.95835,2021-11-26,2021-12-30,True,1500,205500,15.45,4500,0,,465.0,SBIN,1279
SELL_CALL,518728.9442391481,76.03904,2021-11-26,2021-12-30,True,1200,2080800,6.4,2400,2400,,720.0,AXISBANK,2338
SELL_PUT,2297917.968580976,153.19544000000002,2021-11-26,2021-12-30,True,400,85600,47.45,800,0,,1940.0,KOTAKBANK,1018
SELL_PUT,2351112.184037057,193.79643499999997,2021-11-26,2021-12-30,True,575,92575,43.35,1150,0,,1760.0,LT,831
SELL_PUT,2589163.0383419804,297.49668499999996,2021-11-26,2021-12-30,True,2850,2354100,28.15,2850,0,,470.0,TATAMOTORS,4050
SELL_PUT,2463868.961287993,240.346325,2021-11-26,2021-12-30,True,125,79125,253.95,250,0,,6800.0,BAJFINANCE,5193
SELL_PUT,3000875.183886325,501.13325000000003,2021-11-26,2021-12-30,True,500,52500,93.25,1500,0,,1680.0,ADANIENT,395
ASSIGNED,281245.0184175018,2476.466,2021-12-30,2021-12-30,,,,48.5,1000,1000,,2360.0,RELIANCE,
PUT_EXPIRED,2195120.0537157953,0.0,2021-12-30,2021-12-30,,,,20.7,1100,0,,1440.0,HDFCBANK,
CALL_EXPIRED,292381.07018561795,0.0,2021-12-30,2021-12-30,,,,5.65,2750,2750,,790.0,ICICIBANK,
CALLED_AWAY,2774261.0852957433,2281.0682,2021-12-30,2021-12-30,,,,25.55,600,0,,3620.0,TCS,
PUT_EXPIRED,2470484.8760779286,0.0,2021-12-30,2021-12-30,,,,21.65,1200,0,,1640.0,INFY,
ASSIGNED,263173.86683760094,2198.439875,2021-12-30,2021-12-30,,,,15.45,4500,4500,,465.0,SBIN,
CALL_EXPIRED,521949.6666834361,0.0,2021-12-30,2021-12-30,,,,6.4,2400,2400,,720.0,AXISBANK,
ASSIGNED,758548.7795770911,1636.6712,2021-12-30,2021-12-30,,,,47.45,800,800,,1940.0,KOTAKBANK,
PUT_EXPIRED,2365709.9423928666,0.0,2021-12-30,2021-12-30,,,,43.35,1150,0,,1760.0,LT,
PUT_EXPIRED,2605238.8243610933,0.0,2021-12-30,2021-12-30,,,,28.15,2850,0,,470.0,TATAMOTORS,
PUT_EXPIRED,2479166.81222061,0.0,2021-12-30,2021-12-30,,,,253.95,250,0,,6800.0,BAJFINANCE,
PUT_EXPIRED,3019507.238574204,0.0,2021-12-30,2021-12-30,,,,93.25,1500,0,,1680.0,ADANIENT,
SELL_CALL,311191.54177542694,126.02000000000001,2021-12-31,2022-01-27,True,250,200500,30.0,1000,1000,,2480.0,RELIANCE,2392
SELL_PUT,2201746.812846952,44.44246999999999,2021-12-31,2022-01-27,True,550,227700,5.55,1100,0,,1380.0,HDFCBANK,576
SELL_CALL,315454.0225378484,102.46340000000001,2021-12-31,2022-01-27,True,1375,1802625,8.4,2750,2750,,780.0,ICICIBANK,1749
SELL_PUT,2797376.253512189,100.41499999999999,2021-12-31,2022-01-27,True,150,15000,30.0,750,0,,3540.0,TCS,196
SELL_PUT,2493282.508679774,99.59564,2021-12-31,2022-01-27,True,300,829200,18.55,1200,0,,1800.0,INFY,4116
SELL_CALL,302907.1864357932,159.56255000000002,2021-12-31,2022-01-27,True,1500,555000,8.85,4500,4500,,475.0,SBIN,927
SELL_CALL,545141.628317779,102.66824000000001,2021-12-31,2022-01-27,True,1200,567600,9.65,2400,2400,,710.0,AXISBANK,975
SELL_CALL,773310.8560403946,73.58095999999999,2021-12-31,2022-01-27,True,400,534800,18.3,800,800,,1900.0,KOTAKBANK,2622
SELL_PUT,2382398.8836491983,78.76170499999999,2021-12-31,2022-01-27,True,575,317975,14.05,1150,0,,1800.0,LT,675
SELL_PUT,2641958.6408357895,147.16973,2021-12-31,2022-01-27,True,2850,2770200,6.35,5700,0,,450.0,TATAMOTORS,1415
SELL_PUT,2504653.7292132466,108.8006375,2021-12-31,2022-01-27,True,125,113875,66.55,375,0,,6500.0,BAJFINANCE,1006
SELL_PUT,3061147.420377011,163.65935,2021-12-31,2022-01-27,True,500,155500,27.35,1500,0,,1620.0,ADANIENT,407
CALL_EXPIRED,312639.53171571577,0.0,2022-01-27,2022-01-27,,,,30.0,1000,1000,,2480.0,RELIANCE,
PUT_EXPIRED,2211991.6518225763,0.0,2022-01-27,2022-01-27,,,,5.55,1100,0,,1380.0,HDFCBANK,
CALLED_AWAY,2459668.840266123,2253.00575,2022-01-27,2022-01-27,,,,8.4,2750,0,,780.0,ICICIBANK,
PUT_EXPIRED,2810392.5863185986,0.0,2022-01-27,2022-01-27,,,,30.0,750,0,,3540.0,TCS,
ASSIGNED,342615.2819530815,2268.596,2022-01-27,2022-01-27,,,,18.55,1200,1200,,1800.0,INFY,
CALLED_AWAY,2439571.4182278262,2245.2106249999997,2022-01-27,2022-01-27,,,,8.85,4500,0,,475.0,SBIN,
CALLED_AWAY,2249883.5474111214,1794.6524,2022-01-27,2022-01-27,,,,9.65,2400,0,,710.0,AXISBANK,
CALL_EXPIRED,776909.1104591179,0.0,2022-01-27,2022-01-27,,,,18.3,800,800,,1900.0,KOTAKBANK,
PUT_EXPIRED,2393484.3058223017,0.0,2022-01-27,2022-01-27,,,,14.05,1150,0,,1800.0,LT,
PUT_EXPIRED,2654251.807651198,0.0,2022-01-27,2022-01-27,,,,6.35,5700,0,,450.0,TATAMOTORS,
PUT_EXPIRED,2516308.0093492568,0.0,2022-01-27,2022-01-27,,,,66.55,375,0,,6500.0,BAJFINANCE,
PUT_EXPIRED,3075391.0937273805,0.0,2022-01-27,2022-01-27,,,,27.35,1500,0,,1620.0,ADANIENT,
SELL_CALL,345733.39876476943,136.7741,2022-01-28,2022-02-24,True,250,560750,33.15,1000,1000,,2460.0,RELIANCE,4501
SELL_PUT,2232873.942554832,93.26267,2022-01-28,2022-02-24,True,550,957550,18.55,1100,0,,1400.0,HDFCBANK,2248
SELL_PUT,2499333.3925324613,157.386125,2022-01-28,2022-02-24,True,1375,1570250,14.25,2750,0,,750.0,ICICIBANK,1926
SELL_PUT,2830901.0359182446,91.45325,2022-01-28,2022-02-24,True,150,6600,26.5,750,0,,3460.0,TCS,247
SELL_CALL,363309.38514247414,94.2698,2022-01-28,2022-02-24,True,300,2234700,17.25,1200,1200,,1800.0,INFY,13703
SELL_PUT,2509464.7144103055,260.95835,2022-01-28,2022-02-24,True,1500,397500,15.45,4500,0,,505.0,SBIN,480
SELL_PUT,2287154.5027566045,149.37176000000002,2022-01-28,2022-02-24,True,1200,626400,15.35,2400,0,,740.0,AXISBANK,1774
SELL_CALL,801283.0117620537,106.49192000000001,2022-01-28,2022-02-24,True,400,851600,30.35,800,800,,2000.0,KOTAKBANK,19140
SELL_PUT,2427314.215905946,137.45690000000002,2022-01-28,2022-02-24,True,575,14950,29.0,1150,0,,1820.0,LT,74
SELL_PUT,2689138.0907986476,140.845295,2022-01-28,2022-02-24,True,2850,1681500,12.05,2850,0,,470.0,TATAMOTORS,933
SELL_PUT,2578765.389687581,235.41736249999997,2022-01-28,2022-02-24,True,125,156250,165.45,375,0,,6500.0,BAJFINANCE,1988
SELL_PUT,3142458.6330166357,250.71635,2022-01-28,2022-02-24,True,500,376500,44.35,1500,0,,1600.0,ADANIENT,1156
CALL_EXPIRED,347431.7059197798,0.0,2022-02-24,2022-02-24,,,,33.15,1000,1000,,2460.0,RELIANCE,
PUT_EXPIRED,2243842.237218944,0.0,2022-02-24,2022-02-24,,,,18.55,1100,0,,1400.0,HDFCBANK,
ASSIGNED,446943.3265048764,2167.259375,2022-02-24,2022-02-24,,,,14.25,2750,2750,,750.0,ICICIBANK,
ASSIGNED,247086.23832928063,2720.71325,2022-02-24,2022-02-24,,,,26.5,750,750,,3460.0,TCS,
CALL_EXPIRED,365094.0288317281,0.0,2022-02-24,2022-02-24,,,,17.25,1200,1200,,1800.0,INFY,
ASSIGNED,246906.15183175215,2385.522875,2022-02-24,2022-02-24,,,,15.45,4500,4500,,505.0,SBIN,
ASSIGNED,520519.94809044874,1869.4856,2022-02-24,2022-02-24,,,,15.35,2400,2400,,740.0,AXISBANK,
CALL_EXPIRED,805219.0638673045,0.0,2022-02-24,2022-02-24,,,,30.35,800,800,,2000.0,KOTAKBANK,
ASSIGNED,344038.67803016,2198.95955,2022-02-24,2022-02-24,,,,29.0,1150,1150,,1820.0,LT,
ASSIGNED,1361431.831018849,1415.809325,2022-02-24,2022-02-24,,,,12.05,2850,2850,,470.0,TATAMOTORS,
PUT_EXPIRED,2591432.767869864,0.0,2022-02-24,2022-02-24,,,,165.45,375,0,,6500.0,BAJFINANCE,
ASSIGNED,755376.9378992631,2518.04,2022-02-24,2022-02-24,,,,44.35,1500,1500,,1600.0,ADANIENT,
SELL_CALL,385766.6236407511,154.6976,2022-02-25,2022-03-31,True,250,237250,38.4,1000,1000,,2380.0,RELIANCE,3071
SELL_PUT,2268076.2894099727,104.71664,2022-02-25,2022-03-31,True,550,252450,14.4,1650,0,,1350.0,HDFCBANK,770
SELL_CALL,493077.28270576056,181.3268,2022-02-25,2022-03-31,True,1375,2699125,16.8,2750,2750,,750.0,ICICIBANK,5513
SELL_CALL,306921.5308907544,228.44,2022-02-25,2022-03-31,True,150,53250,80.0,750,750,,3580.0,TCS,803
SELL_CALL,386092.9059105934,95.294,2022-02-25,2022-03-31,True,300,1448700,17.5,1200,1200,,1800.0,INFY,11572
SELL_CALL,298295.3315923437,199.50635,2022-02-25,2022-03-31,True,1500,4668000,11.45,4500,4500,,500.0,SBIN,10439
SELL_CALL,571097.7242281705,196.48496,2022-02-25,2022-03-31,True,1200,331200,21.1,2400,2400,,770.0,AXISBANK,1784
SELL_CALL,839845.1714207623,141.58784,2022-02-25,2022-03-31,True,400,487200,43.2,800,800,,1900.0,KOTAKBANK,5291
SELL_CALL,369775.87352536625,111.54464,2022-02-25,2022-03-31,True,575,270250,22.4,1150,1150,,1860.0,LT,905
SELL_CALL,1429215.8088661355,254.685125,2022-02-25,2022-03-31,True,2850,1963650,23.75,2850,2850,,460.0,TATAMOTORS,7053
SELL_PUT,2627113.8195510604,143.6234375,2022-02-25,2022-03-31,True,125,33000,93.75,375,0,,6300.0,BAJFINANCE,680
SELL_CALL,858620.0842388007,376.69295,2022-02-25,2022-03-31,True,500,81500,68.95,1500,1500,,1640.0,ADANIENT,674
CALLED_AWAY,2765464.3820933816,2497.253,2022-03-31,2022-03-31,,,,38.4,1000,0,,2380.0,RELIANCE,
PUT_EXPIRED,2280981.6397580896,0.0,2022-03-31,2022-03-31,,,,14.4,1650,0,,1350.0,HDFCBANK,
CALL_EXPIRED,495882.8916315833,0.0,2022-03-31,2022-03-31,,,,16.8,2750,2750,,750.0,ICICIBANK,
CALLED_AWAY,2990853.659145603,2814.25475,2022-03-31,2022-03-31,,,,80.0,750,0,,3580.0,TCS,
CALLED_AWAY,2546021.1779088015,2268.596,2022-03-31,2022-03-31,,,,17.5,1200,0,,1800.0,INFY,
CALL_EXPIRED,299992.63153740345,0.0,2022-03-31,2022-03-31,,,,11.45,4500,4500,,500.0,SBIN,
CALL_EXPIRED,574347.2693376492,0.0,2022-03-31,2022-03-31,,,,21.1,2400,2400,,770.0,AXISBANK,
CALL_EXPIRED,844623.8890617721,0.0,2022-03-31,2022-03-31,,,,43.2,800,800,,1900.0,KOTAKBANK,
CALL_EXPIRED,371879.89763619873,0.0,2022-03-31,2022-03-31,,,,22.4,1150,1150,,1860.0,LT,
CALL_EXPIRED,1437348.0444627097,0.0,2022-03-31,2022-03-31,,,,23.75,2850,2850,,460.0,TATAMOTORS,
PUT_EXPIRED,2642062.092853854,0.0,2022-03-31,2022-03-31,,,,93.75,375,0,,6300.0,BAJFINANCE,
CALLED_AWAY,3320925.230102797,2580.401,2022-03-31,2022-03-31,,,,68.95,1500,0,,1640.0,ADANIENT,
SELL_PUT,2787979.329718922,98.3666,2022-04-01,2022-04-28,True,250,820500,21.9,1000,0,,2500.0,RELIANCE,4047
SELL_PUT,2290754.842836916,55.145360000000004,2022-04-01,2022-04-28,True,550,817300,8.4,1100,0,,1400.0,HDFCBANK,2612
SELL_CALL,523256.28235799616,117.01557499999997,2022-04-01,2022-04-28,True,1375,635250,9.95,2750,2750,,770.0,ICICIBANK,1732
SELL_PUT,3013314.626969192,97.982525,2022-04-01,2022-04-28,True,150,19200,29.05,750,0,,3560.0,TCS,254
SELL_PUT,2575176.581040564,121.30868,2022-04-01,2022-04-28,True,300,93900,23.85,1200,0,,1820.0,INFY,1253
SELL_CALL,355023.5755721889,211.93501699999996,2022-04-01,2022-04-28,True,1495,2691000,12.3,4485,4500,,520.0,SBIN,8303
SELL_CALL,612142.7652666451,152.6492,2022-04-01,2022-04-28,True,1200,2749200,15.75,2400,2400,,800.0,AXISBANK,7981
SELL_CALL,857773.7663982365,67.982,2022-04-01,2022-04-28,True,400,517600,16.25,800,800,,1900.0,KOTAKBANK,1758
SELL_CALL,395045.6081233668,102.710915,2022-04-01,2022-04-28,True,575,138575,20.15,1150,1150,,1860.0,LT,579
SELL_CALL,1475470.7813279878,153.00767,2022-04-01,2022-04-28,True,2850,4457400,13.3,2850,2850,,460.0,TATAMOTORS,3269
SELL_PUT,2672486.755211336,125.57191250000002,2022-04-01,2022-04-28,True,125,37000,79.65,375,0,,6900.0,BAJFINANCE,601
SELL_PUT,3384767.367809768,239.45014999999998,2022-04-01,2022-04-28,True,500,56500,42.15,1500,0,,1920.0,ADANIENT,275
PUT_EXPIRED,2800229.656705873,0.0,2022-04-28,2022-04-28,,,,21.9,1000,0,,2500.0,RELIANCE,
ASSIGNED,759196.176092681,1624.199,2022-04-28,2022-04-28,,,,8.4,1100,1100,,1400.0,HDFCBANK,
CALL_EXPIRED,525555.4602925425,0.0,2022-04-28,2022-04-28,,,,9.95,2750,2750,,770.0,ICICIBANK,
PUT_EXPIRED,3026555.072872589,0.0,2022-04-28,2022-04-28,,,,29.05,750,0,,3560.0,TCS,
ASSIGNED,400198.3164859074,2293.5404000000003,2022-04-28,2022-04-28,,,,23.85,1200,1200,,1820.0,INFY,
CALL_EXPIRED,356583.54226292984,0.0,2022-04-28,2022-04-28,,,,12.3,4485,4500,,520.0,SBIN,
CALL_EXPIRED,614832.5086794735,0.0,2022-04-28,2022-04-28,,,,15.75,2400,2400,,800.0,AXISBANK,
CALL_EXPIRED,861542.8076558937,0.0,2022-04-28,2022-04-28,,,,16.25,800,800,,1900.0,KOTAKBANK,
CALL_EXPIRED,396781.4308472598,0.0,2022-04-28,2022-04-28,,,,20.15,1150,1150,,1860.0,LT,
CALL_EXPIRED,1481953.9712635395,0.0,2022-04-28,2022-04-28,,,,13.3,2850,2850,,460.0,TATAMOTORS,
ASSIGNED,94016.69194564223,2712.918125,2022-04-28,2022-04-28,,,,79.65,375,375,,6900.0,BAJFINANCE,
PUT_EXPIRED,3399639.9698367734,0.0,2022-04-28,2022-04-28,,,,42.15,1500,0,,1920.0,ADANIENT,
SELL_PUT,2845176.756564944,175.1816,2022-04-29,2022-05-26,True,250,78500,44.4,1000,0,,2680.0,RELIANCE,974
SELL_CALL,778607.4932331812,89.50727,2022-04-29,2022-05-26,True,550,760650,17.55,1100,1100,,1440.0,HDFCBANK,6613
SELL_CALL,546359.0370576973,94.483175,2022-04-29,2022-05-26,True,1375,847000,7.55,2750,2750,,790.0,ICICIBANK,2006
SELL_PUT,3048651.5296441633,96.702275,2022-04-29,2022-05-26,True,150,180900,28.55,750,0,,3400.0,TCS,1391
SELL_CALL,404344.01312214386,37.529120000000006,2022-04-29,2022-05-26,True,300,1685700,3.4,1200,1200,,1800.0,INFY,2331
SELL_CALL,383559.7401766088,115.778,2022-04-29,2022-05-26,True,1500,280500,6.0,4500,4500,,535.0,SBIN,511
SELL_CALL,624773.9026697282,57.19376,2022-04-29,2022-05-26,True,1200,1786800,4.1,2400,2400,,820.0,AXISBANK,5227
SELL_CALL,877527.3532391383,77.67776,2022-04-29,2022-05-26,True,400,500400,19.8,800,800,,1900.0,KOTAKBANK,2829
SELL_CALL,409409.6844689466,66.590795,2022-04-29,2022-05-26,True,575,97175,10.95,1150,1150,,1820.0,LT,495
SELL_CALL,1513271.5653858099,129.65591,2022-04-29,2022-05-26,True,1425,2707500,10.9,2850,2850,,460.0,TATAMOTORS,7447
SELL_CALL,133725.06572035042,159.62656249999998,2022-04-29,2022-05-26,True,125,166500,106.25,375,375,,7100.0,BAJFINANCE,2766
SELL_PUT,3508573.012798834,393.8483,2022-04-29,2022-05-26,True,500,42500,72.3,1500,0,,2260.0,ADANIENT,227
ASSIGNED,175606.44952310016,2809.058,2022-05-26,2022-05-26,,,,44.4,1000,1000,,2680.0,RELIANCE,
CALL_EXPIRED,799324.4224277488,0.0,2022-05-26,2022-05-26,,,,17.55,1100,1100,,1440.0,HDFCBANK,
CALL_EXPIRED,548901.2732153123,0.0,2022-05-26,2022-05-26,,,,7.55,2750,2750,,790.0,ICICIBANK,
ASSIGNED,510163.11648466485,2673.9425,2022-05-26,2022-05-26,,,,28.55,750,750,,3400.0,TCS,
CALL_EXPIRED,406225.4462101917,0.0,2022-05-26,2022-05-26,,,,3.4,1200,1200,,1800.0,INFY,
CALL_EXPIRED,417302.70406571706,0.0,2022-05-26,2022-05-26,,,,6.0,4500,4500,,535.0,SBIN,
CALL_EXPIRED,627681.0071522582,0.0,2022-05-26,2022-05-26,,,,4.1,2400,2400,,820.0,AXISBANK,
CALLED_AWAY,2400007.1202759757,1603.412,2022-05-26,2022-05-26,,,,19.8,800,0,,1900.0,KOTAKBANK,
